num,1,2,3,4,label
4337,0.0067,0.0007,-0.0091,-0.0008,1
4338,0.003,-0.0015,-0.0053,0.0015,1
4339,0.0007,-0.0023,-0.0008,0.0015,1
4340,-0.0008,-0.0015,0.003,0.003,1
4341,-0.003,-0.003,0.0052,0.003,1
4342,-0.0046,-0.0046,0.0105,0.0015,1
4343,-0.0053,-0.0038,0.0142,0.003,1
4344,-0.0083,-0.0046,0.021,0.003,1
4345,-0.0098,-0.0038,0.0202,0.003,1
4346,-0.0091,-0.0015,0.015,0.0007,1
4347,-0.0075,-0.0015,0.0075,-0.0008,1
4348,-0.0046,-0.0008,-0.0015,-0.0023,1
4349,0.0007,0.0015,-0.0091,-0.0046,1
4350,0.0037,0.003,-0.0203,-0.0053,1
4351,0.009,0.0052,-0.0256,-0.006,1
4352,0.009,0.0067,-0.024,-0.0038,1
4353,0.003,0.0052,-0.0188,0,1
4354,-0.003,0.003,-0.0105,0,1
4355,-0.0083,0.0007,-0.0083,-0.0008,1
4356,-0.0098,0,-0.0046,0.0007,1
4357,-0.0105,0,-0.0023,0.0015,1
4358,-0.0083,0.0007,-0.0008,0.0015,1
4359,-0.0053,0,-0.0008,0.0022,1
4360,-0.0068,-0.0046,0.003,0.0037,1
4361,-0.0135,-0.0083,0.0142,0.0052,1
4362,-0.0143,-0.0068,0.0082,0.003,1
4363,-0.0023,-0.0046,-0.0008,0.0015,1
4364,0.012,-0.0023,-0.0046,0,1
4365,0.0157,0.0007,-0.0105,-0.0015,1
4366,0.0165,0.0007,-0.012,-0.0015,1
4367,0.024,0.0007,-0.0173,-0.0023,1
4368,0.0247,0.0015,-0.015,-0.0023,1
4369,0.0202,0.0015,0,-0.0015,1
4370,0.0165,0,0.0142,-0.0008,1
4371,0.0067,0.0007,0.0285,0.0015,1
4372,0.0045,0.0015,0.0345,0.0007,1
4373,0.0007,0.0015,0.033,0.0007,1
4374,-0.0015,0.0007,0.0292,0.0007,1
4375,-0.0015,-0.0008,0.027,0.003,1
4376,-0.0053,-0.0015,0.0277,0.003,1
4377,-0.0015,-0.0008,0.0367,0.0022,1
4378,-0.0038,0,0.0427,0.0022,1
4379,-0.0068,-0.0015,0.0375,0.0007,1
4380,-0.003,0.0007,0.0225,-0.0015,1
4381,-0.0008,0.0015,0.003,-0.0046,1
4382,0.0015,-0.0015,-0.0098,-0.0053,1
4383,0,-0.0008,-0.0188,-0.0053,1
4384,0.003,0.0022,-0.0323,-0.0068,1
4385,0.0045,0.0037,-0.0383,-0.0053,1
4386,0,0.0052,-0.033,-0.0053,1
4387,-0.003,0.0052,-0.0285,-0.0038,1
4388,-0.0046,0.0045,-0.0256,-0.0015,1
4389,-0.0068,0,-0.0188,-0.0015,1
4390,-0.0091,-0.0015,-0.0128,0,1
4391,-0.0113,0.0007,-0.0098,0,1
4392,-0.0105,-0.0008,-0.003,0.0007,1
4393,-0.0105,-0.0023,0.003,0.0007,1
4394,-0.012,-0.0068,0.0105,0.0022,1
4395,-0.0158,-0.0098,0.0127,0.0045,1
4396,-0.0135,-0.0068,0.0105,0.0015,1
4397,-0.0083,-0.0038,0.0067,0.0015,1
4398,-0.0008,0.0015,0.0015,0.0022,1
4399,0.0075,0.0045,-0.0015,0.0007,1
4400,0.0127,0.0045,-0.0105,-0.0015,1
4401,0.0172,0.0067,-0.0173,-0.003,1
4402,0.0165,0.0045,-0.0203,-0.003,1
4403,0.015,0.0037,-0.0128,-0.003,1
4404,0.0112,0.0022,-0.006,-0.0015,1
4405,0.0082,0.003,-0.0046,0.0007,1
4406,0.006,0.0022,0.0015,0.0022,1
4407,0.003,-0.0015,0.0037,0.0037,1
4408,0,-0.0015,0.006,0.0022,1
4409,-0.0015,-0.0038,0.0052,0.0015,1
4410,-0.0046,-0.0038,0.0075,0.0007,1
4411,-0.006,-0.0046,0.0165,0.0015,1
4412,-0.0083,-0.0068,0.0165,0.0015,1
4413,-0.0083,-0.0053,0.009,0,1
4414,-0.003,-0.003,0.0007,-0.0008,1
4415,0.0015,-0.0008,-0.0083,-0.0015,1
4416,0.0045,0.0022,-0.015,-0.0038,1
4417,0.0067,0.0045,-0.024,-0.0053,1
4418,0.0112,0.0037,-0.0263,-0.0038,1
4419,0.009,0.0037,-0.0203,-0.0046,1
4420,0.0022,0,-0.0091,-0.0046,1
4421,-0.0023,-0.0008,-0.0015,0.0007,1
4422,-0.0046,-0.0038,0,0.0007,1
4423,-0.0068,-0.006,0.0045,0.0007,1
4424,-0.0083,-0.0046,0.0052,0.0022,1
4425,-0.006,-0.0046,0.009,0.0015,1
4426,-0.0046,-0.003,0.012,0.003,1
4427,-0.0083,-0.0015,0.0157,0.0022,1
4428,-0.0083,-0.003,0.0202,0.0015,1
4429,-0.0083,-0.0046,0.0157,0.0015,1
4430,-0.0053,-0.0046,0.0082,-0.0008,1
4431,-0.0008,-0.0023,0.0015,-0.0015,1
4432,0.0007,0,-0.0068,-0.003,1
4433,0.0052,0.0015,-0.0113,-0.0046,1
4434,0.0082,0.0045,-0.0143,-0.0053,1
4435,0.0082,0.006,-0.0143,-0.003,1
4436,0.009,0.0045,-0.0105,-0.0015,1
4437,0.0052,0.0015,-0.0068,-0.0008,1
4438,0.0015,-0.0008,-0.0023,0.0007,1
4439,-0.0038,-0.0015,0.0015,-0.0008,1
4440,-0.0075,-0.0015,0,-0.0008,1
4441,-0.0068,-0.0015,-0.0008,0,1
4442,-0.0083,-0.0023,0.0037,0.0007,1
4443,-0.0053,-0.0015,0.0082,0.0037,1
4444,-0.0068,-0.0008,0.0157,0.003,1
4445,-0.0083,-0.0015,0.018,0.0015,1
4446,-0.006,-0.0015,0.0112,0.0007,1
4447,-0.0008,-0.0015,0.0045,0.0007,1
4448,0.0082,0,-0.003,-0.0008,1
4449,0.0135,0.0007,-0.0091,-0.0023,1
4450,0.018,0.0022,-0.0181,-0.0038,1
4451,0.0232,0.0045,-0.0203,-0.0046,1
4452,0.024,0.003,-0.0091,-0.003,1
4453,0.0202,0.0015,0.006,-0.0008,1
4454,0.012,-0.0008,0.0142,-0.0015,1
4455,0.006,-0.0015,0.0127,-0.0015,1
4456,0.0015,-0.0023,0.0135,-0.0008,1
4457,-0.0008,-0.0015,0.0142,0.0007,1
4458,0,-0.0008,0.012,0.0037,1
4459,-0.0008,-0.0015,0.0127,0.0052,1
4460,-0.0015,-0.003,0.0202,0.0037,1
4461,-0.0038,-0.003,0.024,0.0045,1
4462,-0.0068,-0.0015,0.0217,0.0022,1
4463,-0.0098,-0.0008,0.0135,-0.0008,1
4464,-0.0091,0.0007,0.003,-0.003,1
4465,-0.0083,0.0015,-0.0091,-0.0046,1
4466,-0.0083,0.003,-0.0218,-0.0046,1
4467,-0.0015,0.0052,-0.0308,-0.0053,1
4468,0.0052,0.0052,-0.0368,-0.006,1
4469,0.0052,0.0052,-0.0323,-0.0046,1
4470,0.0015,0.003,-0.0203,-0.0015,1
4471,-0.0008,0.0015,-0.0143,-0.0008,1
4472,0.0007,0.0007,-0.0113,-0.0008,1
4473,0.0015,-0.0015,-0.0068,0.0007,1
4474,0.0015,-0.0046,-0.0023,0.0007,1
4475,0,-0.0053,0.0052,0.0007,1
4476,0.0015,-0.0068,0.0127,0.0015,1
4477,0.003,-0.0068,0.0247,0.0007,1
4478,-0.0015,-0.0053,0.0345,0.0015,1
4479,-0.003,-0.003,0.0292,0.0015,1
4480,-0.0053,0,0.021,0.0007,1
4481,-0.0053,0,0.0082,-0.0008,1
4482,-0.0053,0.0007,-0.012,-0.0008,1
4483,-0.006,0.0045,-0.027,-0.0008,1
4484,0.0007,0.0075,-0.0338,-0.0015,1
4485,0.0022,0.0052,-0.0346,-0.003,1
4486,0,0.0007,-0.0285,-0.0008,1
4487,-0.0023,0,-0.0173,0.0007,1
6740,-0.0046,-0.003,0.0105,0.0007,1
6741,-0.0053,-0.0046,0.0157,0.0015,1
6742,-0.0083,-0.0053,0.0195,0.003,1
6743,-0.0083,-0.0046,0.015,0.0015,1
6744,-0.003,-0.0023,0.009,-0.0015,1
6745,0.0015,-0.0008,-0.0008,0,1
6746,0.0045,0,-0.0053,0,1
6747,0.0067,0.0007,-0.0128,-0.0015,1
6748,0.0097,0.0037,-0.0195,-0.003,1
6749,0.0105,0.0045,-0.0181,-0.0038,1
6750,0.0097,0.0015,-0.012,-0.003,1
6751,0.0052,0.0007,-0.0053,-0.0015,1
6752,0.0015,0.0022,-0.003,0.0007,1
6753,0,0.0007,0,0.0007,1
6758,-0.0046,-0.0008,0.0142,0.003,2
6759,-0.0046,0,0.015,0.003,2
6762,0.0022,0.003,-0.0053,-0.0023,2
6763,0.0052,0.003,-0.012,-0.0023,2
6764,0.0082,0.003,-0.0181,-0.0015,2
6765,0.0105,0.003,-0.0203,-0.0015,2
6766,0.0112,0.003,-0.0165,0,2
6767,0.0082,0,-0.0091,0.0007,2
6768,0.0022,-0.0015,-0.0015,0.0007,2
7901,-0.0068,-0.0023,-0.0008,0.0015,2
7902,-0.0075,-0.0046,-0.0008,0.0007,2
7903,-0.0083,-0.0075,0.0015,0.0007,2
7904,-0.0053,-0.006,0.003,0.0037,2
7905,-0.0053,-0.0053,0.0067,0.003,2
7906,-0.0068,-0.0068,0.0142,0.0022,2
7907,-0.0083,-0.003,0.0165,0.0015,2
7908,-0.0075,-0.003,0.0142,0.0007,2
7909,-0.0083,-0.0015,0.0082,0,2
7912,0.0045,0.0022,-0.0165,-0.0008,2
7913,0.0067,0.003,-0.027,-0.003,2
7914,0.0067,0.003,-0.0285,-0.0038,2
7915,0.0045,0.0045,-0.0225,-0.003,2
7921,-0.0083,-0.0015,0.0142,0.0015,1
7922,-0.0046,-0.0023,0.0165,0.0015,1
7923,-0.0046,-0.003,0.0225,0.0022,1
7924,-0.0068,-0.0046,0.0232,0.0015,1
7925,-0.0046,-0.0046,0.018,0.0007,1
7926,0.0007,-0.0015,0.0105,0,1
7927,0.0082,0.0007,0,-0.0023,1
7928,0.0142,0.0015,-0.0091,-0.0038,1
7929,0.0172,0.0015,-0.0195,-0.003,1
7930,0.0202,0.0037,-0.0248,-0.0053,1
7931,0.0225,0.003,-0.0218,-0.0038,1
7932,0.021,0.0015,-0.0128,0,1
7933,0.0112,0.0007,-0.003,-0.0008,1
7934,0.0052,-0.0008,-0.003,-0.0008,1
7935,0.0022,-0.0008,0,-0.0008,1
7936,-0.0008,-0.0008,0.0022,-0.0015,1
7937,-0.0038,-0.0008,0.0045,-0.0015,1
7938,-0.006,-0.0015,0.0105,0,1
7939,-0.0068,-0.0015,0.0105,0.003,1
7940,-0.0105,-0.003,0.018,0.0052,1
10369,-0.0038,-0.0053,0.0165,0.0007,1
10370,-0.0083,-0.006,0.0232,0.003,1
10371,-0.0091,-0.0053,0.0187,0.003,1
10372,-0.0075,-0.0023,0.0105,0.0015,1
10373,-0.006,-0.0008,0.003,-0.0008,1
10374,-0.0023,0.0007,-0.0046,-0.0023,1
10375,0.0015,0.0022,-0.0135,-0.003,1
10376,0.0082,0.003,-0.0218,-0.0053,1
10377,0.012,0.0015,-0.0225,-0.0053,1
10378,0.0127,0.0015,-0.0195,-0.003,1
10379,0.0105,0.0007,-0.0083,-0.0008,1
10380,0.0037,-0.0008,-0.003,0.0015,1
10381,0.0045,0,-0.0023,0.0015,1
10382,0.0022,-0.0008,0.003,0.003,1
10386,-0.003,-0.0008,0.0157,0.003,2
10387,-0.0105,-0.0046,0.0217,0.003,2
10390,-0.0046,-0.0015,-0.0008,-0.0023,2
10391,0.0015,0,-0.0098,-0.0046,2
10392,0.0052,-0.0008,-0.0173,-0.0046,2
10393,0.0082,0.0015,-0.024,-0.0068,2
10394,0.0097,0.0022,-0.0233,-0.0053,2
11284,0.0022,0.0015,0.015,0.0052,2
11285,0,-0.0008,0.0217,0.003,2
11286,-0.0015,-0.0038,0.0195,0,2
11287,-0.003,-0.003,0.012,-0.0015,2
11288,-0.0015,-0.0015,0.009,-0.003,2
11289,0.0045,-0.0008,0.0037,-0.0046,2
11290,0.009,0.0015,-0.0015,-0.0046,2
11291,0.0105,0.0015,-0.0105,-0.0053,2
11292,0.0105,0.003,-0.0165,-0.0046,2
11293,0.009,0.0022,-0.0165,-0.0038,2
11296,-0.003,-0.0046,-0.0023,0,2
11297,-0.003,-0.003,0.0015,-0.0008,2
11298,-0.0008,-0.0015,0.0045,0.0007,2
11299,-0.0015,0.0015,0.0067,0.0007,2
11300,-0.0023,0.0007,0.0105,0.0015,2
11306,0.0007,0.0007,-0.0053,-0.0015,1
11307,0.003,0.003,-0.0143,-0.003,1
11308,0.0067,0.0045,-0.0218,-0.0046,1
11309,0.0082,0.003,-0.0181,-0.0046,1
11310,0.0052,0.0015,-0.0128,-0.003,1
11311,0,0.0015,-0.012,0.0007,1
11312,-0.0046,0.0007,-0.0068,0.0007,1
11313,-0.0023,-0.0015,-0.0015,0.0007,1
11314,-0.0023,-0.0046,0.0007,-0.0015,1
11315,-0.0046,-0.0046,0.0075,-0.0008,1
11316,-0.0046,-0.0046,0.0127,0.0015,1
11317,-0.0068,-0.0046,0.0165,0.0015,1
11318,-0.0091,-0.0038,0.018,0.0022,1
11319,-0.0143,-0.0046,0.0165,0.0015,1
11320,-0.0135,-0.0038,0.0105,0,1
11321,-0.0091,-0.003,0.0015,-0.0015,1
11322,-0.003,-0.0008,-0.0053,-0.0023,1
11323,0.003,0.0007,-0.0143,-0.003,1
11324,0.0067,0.0015,-0.0225,-0.0053,1
11325,0.0105,0.003,-0.027,-0.0053,1
13814,-0.0075,-0.0046,0.021,0.003,1
13815,-0.0068,-0.003,0.015,0.0037,1
13816,-0.0046,-0.0023,0.0052,0.0015,1
13817,0.0015,-0.0008,-0.0023,-0.0008,1
13818,0.0067,0,-0.0083,-0.003,1
13819,0.0105,0.0007,-0.0173,-0.0046,1
13820,0.0157,0.0015,-0.0233,-0.0046,1
13821,0.015,0.0022,-0.021,-0.0046,1
13822,0.0127,0.003,-0.0143,-0.0038,1
13823,0.0075,0.0015,-0.0046,-0.003,1
13824,0.0045,0.0007,-0.003,-0.0015,1
13825,0.003,-0.0008,-0.0015,0,1
13826,-0.0015,-0.0015,0.0045,0,1
13827,-0.0015,-0.0015,0.0067,0.0007,1
13828,-0.0053,-0.0038,0.009,0.0007,1
13829,-0.0091,-0.0038,0.012,0.0007,1
13830,-0.012,-0.0053,0.018,0.003,1
13831,-0.0135,-0.0046,0.0165,0.0007,1
13832,-0.0068,-0.003,0.012,0.0015,1
13837,0.012,0.0037,-0.0203,-0.0046,2
13838,0.0105,0.0037,-0.0203,-0.003,2
13839,0.0105,0.003,-0.0143,-0.0008,2
13842,-0.0008,-0.0008,0.0015,-0.0015,2
13843,-0.0046,-0.0008,0.0022,-0.0008,2
13844,-0.003,-0.0008,0.0022,-0.0008,2
13845,-0.0075,-0.0015,0.0067,0.0007,2
13846,-0.0083,-0.0023,0.0135,0.0015,2
13847,-0.0105,-0.003,0.0195,0.003,2
13848,-0.012,-0.0015,0.0172,0.003,2
13849,-0.0053,0,0.0105,0.0007,2
13850,-0.003,0.0015,0.0022,0,2
14116,-0.003,-0.003,0.0037,0.0007,2
14117,0.0015,0.0007,-0.0046,-0.0008,2
14118,0.006,0.0007,-0.0128,-0.0015,2
14119,0.0097,0.003,-0.0203,-0.0053,2
14120,0.0142,0.0037,-0.0233,-0.0053,2
14121,0.0105,0.0022,-0.0188,-0.0046,2
14122,0.0075,0.0022,-0.0083,-0.003,2
14123,0.0045,0.0007,-0.003,-0.0023,2
14124,0.0015,0,-0.003,-0.003,2
14125,-0.0015,-0.0008,0,-0.0015,2
14126,-0.0038,-0.0008,0.003,-0.0008,2
14127,-0.0046,-0.0008,0.0067,0.0015,2
14128,-0.0046,-0.0015,0.0105,0.0022,2
14129,-0.0053,-0.0008,0.018,0.0037,2
14130,-0.0083,-0.0015,0.0217,0.003,2
14131,-0.0083,-0.003,0.0172,0.0015,2
14132,-0.0053,-0.0008,0.0097,0.0015,2
14133,0,-0.0015,0.0007,0.0015,2
14134,0.0052,0,-0.006,-0.0008,2
14135,0.0075,0.003,-0.0181,-0.0038,2
14136,0.0097,0.0037,-0.024,-0.0038,2
14137,0.0112,0.0037,-0.024,-0.003,2
14138,0.009,0.0022,-0.0165,-0.003,2
14139,0.0082,0.0015,-0.0083,-0.0015,2
14140,0.0045,0.0007,-0.006,-0.0008,2
14141,-0.0008,-0.0015,0,-0.0015,2
14142,-0.0038,-0.0015,0.0037,-0.0008,2
14143,-0.0046,-0.0015,0.006,0.0007,2
14144,-0.0046,-0.003,0.009,0.0007,2
14145,-0.0053,-0.0053,0.0105,0.0015,2
14146,-0.0098,-0.006,0.0187,0.0015,2
14147,-0.012,-0.0046,0.0187,0.0007,2
14148,-0.0091,-0.0046,0.012,0.0007,2
14149,-0.003,-0.0015,0.0045,0.0015,2
14150,0.0015,0.0015,-0.0038,-0.0015,2
14151,0.0045,0.0022,-0.0143,-0.0038,2
14152,0.009,0.0037,-0.0218,-0.0053,2
14153,0.012,0.0052,-0.0248,-0.006,2
14154,0.0105,0.0037,-0.0203,-0.0046,2
14155,0.0082,0.0037,-0.012,-0.0015,2
14156,0.0052,0.003,-0.0068,-0.0023,2
14157,0.0067,0.0007,-0.003,-0.0008,2
14158,0.0007,0.0007,0.0045,0.003,2
14159,-0.0008,0,0.006,0.0037,2
14160,-0.0015,-0.0015,0.0075,0.0015,2
14161,-0.0038,-0.0023,0.012,0.0007,2
14162,-0.0046,-0.0046,0.0202,0.0052,2
14163,-0.0105,-0.0046,0.0285,0.0052,2
14164,-0.0083,-0.003,0.0217,0.0022,2
14165,-0.0068,-0.003,0.0142,0.0015,2
14166,-0.0068,-0.0008,0.006,-0.0015,2
14167,0.003,0.0007,-0.0053,-0.003,2
14168,0.0052,0.003,-0.012,-0.003,2
14169,0.0097,0.0052,-0.0233,-0.0053,2
14170,0.0112,0.0045,-0.0256,-0.0046,2
14171,0.0112,0.0037,-0.0181,-0.0038,2
14172,0.0082,0.0037,-0.0083,0,2
14173,0.0007,0.0007,-0.003,0.0015,2
14174,-0.0015,-0.0008,-0.0008,0.0007,2
14175,-0.003,-0.0015,0.0045,0.0007,2
14176,-0.0046,-0.0046,0.006,-0.0008,2
14177,-0.006,-0.0038,0.0067,0.0007,2
14178,-0.0053,-0.0015,0.0105,0.0015,2
14179,-0.0068,-0.0023,0.018,0.0015,2
14180,-0.0083,-0.0023,0.0187,0.003,2
14181,-0.0068,-0.003,0.0127,0.0007,2
14182,-0.006,-0.0015,0.006,-0.0008,2
14183,-0.003,0.0007,-0.003,-0.0015,2
14184,0.0015,0,-0.0091,-0.003,2
14185,0.0045,0.0007,-0.0158,-0.0046,2
14186,0.0082,0.0022,-0.0218,-0.0053,2
14187,0.0112,0.0045,-0.0218,-0.003,2
14188,0.009,0.0045,-0.0158,-0.003,2
14189,0.006,0.0022,-0.0075,-0.0015,2
14190,0.0007,0.0007,-0.003,-0.0008,2
14191,-0.0008,-0.0015,0.003,-0.0015,2
14192,-0.003,-0.003,0.0082,0,2
14193,-0.0053,-0.003,0.006,0.0007,2
14194,-0.0023,-0.003,0.0105,-0.0008,2
14195,-0.003,-0.0038,0.0135,0.0015,2
14196,-0.0046,-0.0046,0.0195,0.0015,2
14197,-0.0091,-0.0053,0.0195,0.0015,2
14198,-0.0083,-0.003,0.0105,0.0007,2
14199,-0.0046,-0.0015,0.0022,-0.003,2
14200,-0.0008,-0.0008,-0.0053,-0.003,2
14201,0.0045,0.0015,-0.012,-0.003,2
14202,0.0075,0.003,-0.0218,-0.003,2
14203,0.0112,0.003,-0.024,-0.003,2
14204,0.0097,0.0015,-0.0181,-0.003,2
14205,0.0052,0,-0.0091,-0.0015,2
14206,0.0007,-0.0015,-0.0038,-0.0008,2
14207,-0.0008,-0.0008,-0.0038,0.0007,2
14208,-0.0023,0,0.003,0.0015,2
14209,-0.003,-0.0015,0.0052,0,2
14210,-0.0015,-0.0015,0.0075,0.0015,2
14211,-0.003,-0.0015,0.0097,0.003,2
14212,-0.0068,-0.003,0.0157,0.0052,2
14213,-0.0091,-0.003,0.0232,0.0067,2
14214,-0.0091,-0.0008,0.0217,0.0067,2
14215,-0.006,0,0.0127,0.0045,2
14216,-0.0015,0.0007,0.0022,0.0015,2
14217,0.0007,0.003,-0.0068,-0.0008,2
14218,0.0052,0.003,-0.0143,-0.003,2
14219,0.009,0.0037,-0.0195,-0.0053,2
14220,0.012,0.0052,-0.0256,-0.0046,2
14221,0.0127,0.0045,-0.0195,-0.0015,2
14222,0.0067,0.0015,-0.0075,-0.0008,2
14223,0.0045,0.0007,-0.0053,-0.0008,2
14224,0.0007,-0.0015,0.0007,-0.0015,2
14225,0,-0.003,0.0045,-0.0008,2
14226,0.0015,-0.003,0.0082,-0.0008,2
14227,0,-0.0038,0.0112,-0.0015,2
14228,-0.0015,-0.0015,0.0127,-0.0008,2
14229,-0.0038,-0.0008,0.0195,0.0015,2
14230,-0.0068,-0.0023,0.021,0.003,2
14231,-0.0075,-0.0023,0.0135,0.0007,2
14232,-0.0046,-0.0015,0.0067,-0.0008,2
14233,-0.0008,0.0007,-0.0046,-0.0008,2
14234,0.0022,0.0007,-0.0128,-0.003,2
14235,0.0075,0.0007,-0.0195,-0.003,2
14236,0.0112,0.0022,-0.0203,-0.003,2
14237,0.0105,0.003,-0.0203,-0.003,2
14238,0.0082,0.003,-0.0143,-0.0015,2
14239,0.006,0.0015,-0.0046,-0.0008,2
14240,0.0015,0.0007,-0.0008,-0.0008,2
14241,0.0007,-0.0015,0.0045,0.0007,2
14242,-0.003,-0.0023,0.0052,0.0015,2
14243,-0.0038,-0.0015,0.009,0.0015,2
14244,-0.0046,-0.0008,0.0112,0.0022,2
14245,-0.0075,0.0015,0.0157,0.0052,2
14246,-0.0068,0,0.0247,0.0052,2
14247,-0.0083,-0.0015,0.021,0.0015,2
14248,-0.0068,-0.0015,0.012,0.0007,2
14249,-0.0038,-0.0008,0.003,-0.0023,2
14250,-0.0015,0.0007,-0.003,-0.0038,2
14251,0.0022,0.0007,-0.0113,-0.0023,2
14252,0.009,0.003,-0.021,-0.0038,2
14253,0.0142,0.0045,-0.021,-0.003,2
14254,0.0127,0.0007,-0.0195,-0.0023,2
14255,0.0082,0,-0.012,-0.0023,2
14256,0.0015,0.0007,-0.0046,-0.0038,2
14257,-0.0015,-0.0015,-0.0015,-0.0023,2
14258,-0.003,-0.0023,0.0007,0.0007,2
14259,-0.0046,-0.0023,0.0045,0,2
14260,-0.0053,-0.0046,0.009,0.0007,2
14261,-0.0053,-0.0023,0.0135,0.003,2
14262,-0.0068,-0.003,0.0187,0.0052,2
14263,-0.0105,-0.0053,0.0232,0.0045,2
14264,-0.0105,-0.0046,0.0165,0.0015,2
14265,-0.0068,-0.003,0.0067,0.0007,2
14266,-0.0015,-0.0015,0.0007,-0.0015,2
14267,0.0015,-0.0015,-0.0046,-0.0008,2
14268,0.0052,0.0007,-0.012,-0.0038,2
14269,0.0097,0.0022,-0.0225,-0.0046,2
14270,0.0112,0.003,-0.024,-0.0023,2
14271,0.0097,0.003,-0.0181,-0.003,2
14272,0.0045,0,-0.0083,-0.0015,2
14273,0.0015,0.0007,-0.003,-0.0015,2
14274,0.0007,-0.0008,0.0022,-0.0008,2
14275,-0.0015,-0.0023,0.0075,0.0007,2
14276,-0.0038,-0.0015,0.0067,0.003,2
14277,-0.0046,-0.0015,0.012,0.003,2
14278,-0.003,-0.003,0.0127,0.0015,2
14279,-0.0083,-0.0053,0.0157,0.0022,2
14280,-0.012,-0.0046,0.018,0.0037,2
14281,-0.0098,-0.0046,0.0105,0.0015,2
14282,-0.0075,-0.003,0.0052,0.0007,2
14283,-0.0015,0.0015,-0.0038,-0.0008,2
14284,0.0052,0.0022,-0.012,-0.0008,2
14285,0.009,0.0045,-0.0203,-0.003,2
14286,0.0105,0.0067,-0.027,-0.0053,2
14287,0.012,0.0052,-0.0225,-0.0053,2
14288,0.009,0.003,-0.0143,-0.0038,2
14289,0.0015,0.0015,-0.0083,-0.0015,2
14290,-0.0008,0.0015,-0.0046,0,2
14291,-0.0015,-0.0008,0.0015,0.0007,2
14292,-0.0023,-0.0015,0.0045,0.0015,2
14293,-0.003,-0.0015,0.0052,0.0022,2
14294,-0.0038,-0.0015,0.009,0.0015,2
14295,-0.0046,-0.0008,0.012,0.003,2
14296,-0.0083,-0.0023,0.018,0.0045,2
14297,-0.0105,-0.0015,0.015,0.0007,2
14298,-0.0075,-0.0008,0.009,0,2
14299,-0.0015,-0.0008,0.0052,-0.0008,2
14300,0.003,0.0015,-0.0015,-0.003,2
14301,0.0075,0.0015,-0.0113,-0.003,2
14302,0.012,0.0007,-0.0203,-0.0053,2
14303,0.0142,0.0022,-0.024,-0.0046,2
14304,0.0127,0.003,-0.0165,-0.003,2
14305,0.0052,-0.0008,-0.0075,-0.0008,2
14306,-0.0008,-0.0008,-0.003,-0.0008,2
14307,-0.0015,-0.0008,0.0052,-0.0008,2
14308,-0.003,-0.0015,0.009,0.0015,2
14309,-0.0015,-0.0046,0.0082,-0.0008,2
14310,-0.003,-0.0046,0.0127,-0.0015,2
14311,-0.0038,0,0.0157,0.0007,2
14312,-0.003,0.0007,0.0225,0.003,2
14313,-0.006,0,0.0277,0.0052,2
14314,-0.0053,-0.0015,0.0232,0.003,2
14315,0,0,0.0127,0.0022,2
14316,0.0067,0.0022,0.0045,0.0022,2
14317,0.0105,0.0045,-0.003,-0.0008,2
14318,0.0112,0.0045,-0.0128,-0.0038,2
14319,0.0142,0.003,-0.0218,-0.0046,2
14320,0.015,0.0045,-0.0225,-0.0046,2
14321,0.012,0.0022,-0.0143,-0.0038,2
14322,0.0052,-0.0008,-0.0083,-0.0008,2
14323,0.0015,-0.0008,-0.006,-0.0015,2
14324,-0.0008,-0.0015,-0.0023,-0.0015,2
14325,-0.003,-0.003,0.0022,0.0007,2
14326,-0.0038,-0.003,0.0052,0.0007,2
14327,-0.0068,-0.0023,0.0075,0,2
14328,-0.0083,-0.0015,0.009,0.0007,2
14329,-0.0105,-0.003,0.0157,0.0015,2
14330,-0.0105,-0.0046,0.0157,0.0015,2
14331,-0.0098,-0.003,0.009,0.0015,2
14332,-0.0068,-0.0008,0.0022,-0.0008,2
14333,-0.0008,-0.0008,-0.0068,-0.0008,2
14334,0.003,0,-0.0143,-0.0015,2
14335,0.0067,0.0007,-0.0218,-0.0038,2
14336,0.009,0.0022,-0.027,-0.0046,2
14337,0.0105,0.0015,-0.0203,-0.003,2
14338,0.0067,0.0015,-0.0128,0.0007,2
14339,0.0037,0.0007,-0.0068,0,2
14340,0.0022,0,-0.0015,0,2
14341,-0.0015,0.0007,0.003,0.0007,2
14342,-0.003,-0.0015,0.0045,0.0015,2
14343,-0.0023,-0.0015,0.006,0.003,2
14344,-0.0038,-0.0015,0.0105,0.0015,2
14345,-0.0053,-0.003,0.0172,0.003,2
14346,-0.0091,-0.0023,0.0217,0.003,2
14347,-0.0105,-0.0046,0.0165,0,2
14348,-0.0068,-0.003,0.0075,-0.0008,2
14349,-0.0008,-0.0008,0.0015,-0.0015,2
14350,0.003,-0.0008,-0.0068,-0.003,2
14351,0.0052,0.0015,-0.0158,-0.0046,2
14352,0.0105,0.0022,-0.0256,-0.0053,2
14353,0.0105,0.0015,-0.0256,-0.0053,2
14354,0.0105,0.003,-0.0165,-0.003,2
14355,0.006,0.0007,-0.0075,-0.003,2
14356,0,-0.0008,-0.0053,-0.0008,2
14357,-0.0015,0,-0.003,0.0015,2
14358,-0.0023,-0.0008,0.003,0.0007,2
14359,-0.0023,-0.0008,0.0045,0.0007,2
14360,-0.0053,-0.0023,0.0067,0,2
14361,-0.0068,-0.003,0.0082,0.0015,2
14362,-0.0083,-0.0038,0.0165,0.003,2
